Armorines: Project Swarm	(GB)
Army Men	(GB)
Army Men 2	(GB)
Army Men: Air Combat	(GB)
Army Men: Sarge's Heroes 2	(GB)
Arthur's Absolutely Fun Day!	(GB)
Asterix: Search for Dogmatix	(GB)
Atlantis: The Lost Empire	(GB)
Austin Powers: Oh Behave	(GB)
Austin Powers: Welcome to My Underground Lair!	(GB)
Other Life: Azure Dreams	(GB)
Babe and Friends	(GB)
Baby Felix Halloween	(GB)
Backgammon	(GB)
Ballistic	(GB)
Barbie Fashion Pack Games	(GB)
Barbie Magic Genie Adventure	(GB)
Barbie Ocean Discovery	(GB)
Barbie Pet Rescue	(GB)
Barbie Kelly Club	(GB)
Batman Beyond: Return of the Joker	(GB)
Batman: Chaos in Gotham	(GB)
Battletanx	(GB)
Beach'n Ball	(GB)
Billy Bob's Huntin' 'n' Fishin'	(GB)
Bionic Commando: Elite Forces	(GB)
Black Bass Lure Fishing	(GB)
Blade	(GB)
Blaster Master: Enemy Below	(GB)
Blue's Clues Alphabet Book	(GB)
Boarder Zone(	(GB)
Bob the Builder	(GB)
Bomberman Max: Blue Champion	(GB)
Bomberman Max: Red Challenger	(GB)
Bomberman Quest	(GB)
Bubble Bobble	(GB)
Buffy the Vampire Slayer	(GB)
Bugs Bunny Crazy Castle 3	(GB)
Bugs Bunny Crazy Castle 4	(GB)
A Bug's Life	(GB)
Bust A Move 4	(GB)
Bust A Move Millennium	(GB)
Buzz Lightyear of Star Command	(GB)
Caesar's Palace 2	(GB)
Cannon Fodder	(GB)
Carl Lewis Athletics 2000	(GB)
Carmageddon	(GB)
Casino Fun Pack	(GB)
Casper the Friendly Ghost	(GB)
Catwoman	(GB)
Catz	(GB)
Chase H.Q.: Secret Police	(GB)
Chicken Run	(GB)
Chessmaster	(GB)
Cool Bricks	(GB)
Commander Keen	(GB)
Conker's Pocket Tales	(GB)
Croc: Legend of the Gobbos	(GB)
Croc 2	(GB)
Cruis'n Exotica	(GB)
Crystalis	(GB)
Cubix: Robots for Everyone Race n' Robots	(GB)
Daffy Duck - Fowl Play	(GB)
Dance Dance Revolution GB	(GB)
Dance Dance Revolution GB2	(GB)
Dance Dance Revolution GB3	(GB)
Dance Dance Revolution GB Disney Mix	(GB)
Oha Star Dance Dance Revolution GB	(GB)
Daikatana	(GB)
Dave Mirra Freestyle BMX	(GB)
Deer Hunter	(GB)
Denki Blocks	(GB)
Dexter's Laboratory: Robot Rampage	(GB)
Dinosaur'us	(GB)
Disney/Pixar Monsters, Inc	(GB)
Disney/Pixar Toy Story 2	(GB)
Disney's Tarzan	(GB)
Disney's The Emperor's New Groove	(GB)
Disney's Dinosaur	(GB)
Disney's The Jungle Book: Mowgli's Wild Adventure	(GB)
Disney's The Lion King: Simba's Mighty Adventure	(GB)
Diva Starz: Mall Mania	(GB)
Dogz	(GB)
Donald Duck: Goin' Quackers	(GB)
Donkey Kong Country	(GB)
Donkey Kong Land III	(GB)
Doug's Big Game	(GB)
Dracula: Crazy Vampire	(GB)
Dragon Ball Z: Legendary Super Warriors	(GB)
Dragon Dance	(GB)
Dragon Tales Adventure	(GB)
Dragon Tales: Dragon Wings	(GB)
Dragon Warrior I & II	(GB)
Dragon Warrior III	(GB)
Dragon Warrior Monsters	(GB)
Dragon Warrior Monsters II: Cobi's Journey	(GB)
Dragon Warrior Monsters II: Tara's Adventure	(GB)
Dragon's Lair	(GB)
Driver	(GB)
Duke Nukem	(GB)
The Dukes of Hazzard	(GB)
Earthworm Jim: Menace 2 the Galaxy	(GB)
ECW Hardcore Revolution	(GB)
Elmo in Grouchland	(GB)
Elmo's 123s	(GB)
Elmo's ABCs	(GB)
ET and the Cosmic Garden	(GB)
ET Digital Companion	(GB)
ET Escape From Planet Earth	(GB)
Extreme Ghostbusters	(GB)
F-1 Championship Season 2000	(GB)
F-18 Thunder Strike	(GB)
The Fish Files	(GB)
Fisher Price Rescue Heroes Fire Frenzy	(GB)
The Flintstones Starring in Burgertime in Bedrock	(GB)
Flipper and Lopaka	(GB)
Force 21	(GB)
Formula One 2000	(GB)
Frogger	(GB)
Frogger 2: Swampy's Revenge	(GB)
Galaga	(GB)
Game & Watch Gallery 2	(GB)
Game & Watch Gallery 3	(GB)
Gex: Enter the Gecko	(GB)
Gex: Deep Cover Gecko	(GB)
Ghosts 'n Goblins	(GB)
Gobs of Games	(GB)
Godzilla: The Series-Monster Wars	(GB)
Gold and Glory: The Road to El Dorado	(GB)
Golden Goal	(GB)
Grand Theft Auto	(GB)
Grand Theft Auto 2	(GB)
Gremlins Unleashed	(GB)
The Grinch	(GB)
Halloween Racer	(GB)
Hamtaro: Ham-Hams Unite!	(GB)
Hands of Time (videogame)	(GB)
Harley Davidson: Race Across America	(GB)
Harry Potter and the Chamber of Secrets	(GB)
Harry Potter and the Sorcerer's Stone	(GB)
Harvest Moon	(GB)
Harvest Moon 2	(GB)
Harvest Moon 3	(GB)
Hello Kitty's Cube Frenzy	(GB)
Hercules: The Legendary Journeys	(GB)
Heroes of Might and Magic	(GB)
Heroes of Might and Magic 2	(GB)
Hexcite	(GB)
Hollywood Pinball	(GB)
Hot Wheels Stunt Track Driver	(GB)
Hoyle Card Games	(GB)
Hoyle Casino	(GB)
Hype: The Time Quest	(GB)
Indiana Jones and the Infernal Machine	(GB)
Inspector Gadget	(GB)
Jeff Gordon Team XS Racing	(GB)
Jeremy McGrath's Supercross 2000	(GB)
Jim Henson's Muppets	(GB)
Jumpstart Dino Adventure Field Trip	(GB)
Keitai Denju Telefang - Power Version	(GB)
Keitai Denju Telefang - Speed Version	(GB)
Ken Griffey Jr's Slugfest	(GB)
Kirby Tilt 'n' Tumble	(GB)
Klax	(GB)
Klustar	(GB)
Knockout Kings	(GB)
Konami GB Collection Vol.1	(GB)
Konami GB Collection Vol.2	(GB)
Konami GB Collection Vol.3	(GB)
Konami GB Collection Vol.4	(GB)
Koto Battle: Tengai no Moribito	(GB)
Kuto Taito	(GB)
The Land Before Time	(GB)
Las Vegas Cool Hand	(GB)
Laura	(GB)
The Legend of Zelda: Link's Awakening DX	(GB)
The Legend of Zelda: Oracle of Ages	(GB)
The Legend of Zelda: Oracle of Seasons	(GB)
Lego Alpha Team	(GB)
Lego Island 2: The Brickster's Revenge	(GB)
Lego Racers	(GB)
Lego Stunt Rally	(GB)
Lemmings	(GB)
Lemmings & Oh No! More Lemmings	(GB)
Lil' Monster	(GB)
The Lion King 2	(GB)
The Little Mermaid 2: Pinball Frenzy	(GB)
Little Nicky	(GB)
Logical	(GB)
Looney Tunes	(GB)
Looney Tunes Collector: Alert!	(GB)
Looney Tunes Collector: Martian Revenge!	(GB)
Looney Tunes: Carrot Crazy	(GB)
Looney Tunes: Marvin Strikes Back!	(GB)
Looney Tunes Racing	(GB)
Looney Tunes Twouble!	(GB)
Lucky Luke	(GB)
Lufia: The Legend Returns	(GB)
M & M's Mini Madness	(GB)
Magical Drop	(GB)
Magical Tetris Challenge	(GB)
Magi-Nation	(GB)
Marble Madness	(GB)
Mario Golf	(GB)
Mario Tennis	(GB)
Mary Kate and Ashley Crush Course	(GB)
Mary Kate and Ashley Pocket Planner	(GB)
Mary Kate and Ashley Winner's Circle	(GB)
Mask of Zorro	(GB)
Mat Hoffman's Pro BMX	(GB)
Matchbox Construction Zone	(GB)
Matchbox Emergency Patrol	(GB)
Mega Man Xtreme(Rockman X Cyber Missionin Japan)	(GB)
Mega Man Xtreme 2(Rockman X2 Soul Eraserin Japan)	(GB)
Men in Black 2	(GB)
Metal Gear: Ghost Babel(Metal Gear Solidin the US & Europe)	(GB)
Metal Walker	(GB)
Mia Hamm Soccer Shootout	(GB)
Mickey's Racing Adventure	(GB)
Mickey's Speedway USA	(GB)
Micro Machines 1&2 Twin Turbo	(GB)
Micro Machines V3	(GB)
Microsoft Entertainment Pak	(GB)
Microsoft Pinball Arcade	(GB)
Microsoft Puzzle Collection	(GB)
Millennium Winter Sports	(GB)
Missile Command	(GB)
Mission: Impossible	(GB)
Monster Rancher BattleCard GB	(GB)
Monster Rancher Explorer	(GB)
Montezuma's Return	(GB)
Mortal Kombat 4	(GB)
Motocross Maniacs 2	(GB)
Mr. Driller	(GB)
Mr. Nutz	(GB)
The Mummy	(GB)
The Mummy Returns	(GB)
Nicktoons Racing	(GB)
NSYNC: Get to the Show	(GB)
Oddworld Adventures II	(GB)
O'Leary Manager 2000	(GB)
Other Life: Azure Dreams	(GB)
Paperboy	(GB)
Perfect Dark	(GB)
Pitfall 3D: Beyond the Jungle	(GB)
Player Manager 2001	(GB)
Playmobil Laura	(GB)
Pocket Bomberman	(GB)
Pocket GT Racer	(GB)
Pocket Soccer	(GB)
Pokemon Blue	(GB)
Pokemon Card GB2	(GB)
Pokemon Crystal	(GB)
Pokemon Green	(GB)
Pokemon Gold	(GB)
Pokemon Pinball	(GB)
Pokemon Puzzle Challenge	(GB)
Pokemon Red	(GB)
Pokemon Silver	(GB)
Pokemon Trading Card Game	(GB)
Pokemon Yellow	(GB)
Polaris Snocross	(GB)
Pong	(GB)
Power Quest	(GB)
Power Rangers Time Force	(GB)
Power Rangers Lightspeed Rescue	(GB)
The Powerpuff Girls: Bad Mojo Jojo	(GB)
The Powerpuff Girls: Battle Him	(GB)
The Powerpuff Girls: Paint the Townsville Green	(GB)
Project S-11	(GB)
Pro Darts	(GB)
Pro Pool	(GB)
Puchi Carat	(GB)
Puzzled	(GB)
R-Type DX	(GB)
Rainbow Six	(GB)
Rainbow Islands	(GB)
Rampage: World Tour	(GB)
Rampage 2: Universal Tour	(GB)
Rampart (arcade game)	(GB)
Rats!	(GB)
Rayman	(GB)
Rayman 2	(GB)
Razor Freestyle Scooter	(GB)
Ready 2 Rumble	(GB)
Resident Evil Gaiden	(GB)
Return of the Ninja	(GB)
Revelations: The Demon Slayer	(GB)
Rhino Rumble	(GB)
Road Champs: BXS Stunt Biking	(GB)
Road Rash	(GB)
Robopon Star Version	(GB)
Robopon Sun Version	(GB)
RoboCop	(GB)
Robot Wars: Metal Mayhem	(GB)
Rocket Power: Gettin Air	(GB)
Rocky Mountain Trophy Hunter	(GB)
Roswell Conspiracies: Aliens, Myths & Legends	(GB)
Rox	(GB)
Rugrats in Paris: The Movie	(GB)
Rugrats: Time Travelers	(GB)
Rugrats: Totally Angelica	(GB)
Rush 2049	(GB)
Sabrina the Animated Series: Spooked!	(GB)
Sabrina the Animated Series: Zapped!	(GB)
Scooby Doo! Classic Creep Capers	(GB)
Sesame Street Sports	(GB)
Sgt Rock: On the Frontline	(GB)
Shadowgate Classic	(GB)
Shantae	(GB)
Shaun Palmer's Pro Snowboarding	(GB)
Shrek: Fairytale Freakdown	(GB)
The Simpsons: Treehouse of Horror	(GB)
Smurfs Nightmare	(GB)
Snow Cross	(GB)
Snow White and the Seven Dwarves	(GB)
Space Invaders	(GB)
Space Marauder	(GB)
Space Station Silicon Valley	(GB)
Spawn	(GB)
Spider-Man	(GB)
Spider-Man 2: The Sinister Six	(GB)
SpongeBob SquarePants: The Legend of the Lost Spatula	(GB)
Spy vs. Spy	(GB)
Star Wars Episode I: Obi-Wan's Adventures	(GB)
Star Wars: Episode I Racer	(GB)
Star Wars: Yoda Stories	(GB)
Street Fighter Alpha	(GB)
Stuart Little The Journey Home	(GB)
Super Breakout	(GB)
Super Mario Bros. Deluxe	(GB)
Super Mario Special 3 / Super Mario 3 Special	(GB)
Survival Kids	(GB)
Taxi 2	(GB)
Taxi 3	(GB)
Tamagotchi	(GB)
Tazmanian Devil: Munching Madness	(GB)
Teck Deck Skateboarding	(GB)
Test Drive Cycles	(GB)
Test Drive Le Mans	(GB)
Tetris DX	(GB)
Three Lions	(GB)
Thunderbirds	(GB)
Tintin in Tibet	(GB)
Tiny Toon Adventures: Buster Saves the Day	(GB)
Tiny Toon Adventures: Dizzy's Candy Quest	(GB)
Thunderbirds	(GB)
TOCA; Touring Car Championship	(GB)
Toki Tori	(GB)
Tom and Jerry in Mouse Attacks	(GB)
Tomb Raider	(GB)
Tomb Raider: Curse of the Sword	(GB)
Tom and Jerry: Mouse Hunt	(GB)
Tonic Trouble	(GB)
Tonka Construction Site	(GB)
Tonka Raceway	(GB)
Tony Hawk's Pro Skater	(GB)
Tony Hawk's Pro Skater 2	(GB)
Tony Hawk's Pro Skater 3	(GB)
Toobin'	(GB)
Toonsylvania	(GB)
Top Gear Pocket	(GB)
Top Gear Pocket 2	(GB)
Top Gun: Firestorm	(GB)
Towers: Lord Baniff's Deceit	(GB)
Toy Story Racer	(GB)
Trick Boarder	(GB)
Trouballs	(GB)
Turok 2: Seeds of Evil	(GB)
Turok 3: Shadow of Oblivion	(GB)
Turok: Rage Wars	(GB)
Tweety's High Flying Adventure	(GB)
Ultimate Fighting Championship	(GB)
Ultimate Paintball	(GB)
UNO	(GB)
Vegas Games	(GB)
Vigilante 8	(GB)
VIP	(GB)
Wacky Races	(GB)
Walt Disney World Quest: Magical Racing Tour	(GB)
Wario Land II	(GB)
Wario Land 3	(GB)
Warlocked	(GB)
Warriors of Might and Magic	(GB)
WCW Mayhem	(GB)
Wendy: Every Witch Way	(GB)
Who Wants To Be A Millionaire: 2	(GB)
Wild Thornberry's Rambler	(GB)
Winnie the Pooh Adventures	(GB)
Woody Woodpecker	(GB)
Woody Woodpecker Racing	(GB)
World Destruction League: Thunder Tanks	(GB)
The World Is Not Enough	(GB)
Worms: Armageddon	(GB)
WWF: Attitude	(GB)
WWF: Betrayal	(GB)
WWF: WrestleMania 2000	(GB)
X-Men: Mutant Academy	(GB)
X-Men: Mutant Wars	(GB)
X-Men: Wolverine's Rage	(GB)
X-Treme Sports	(GB)
X-Treme Wheels	(GB)
Xena: Warrior Princess	(GB)
Yars' Revenge	(GB)
Yogi Bear: Great Balloon Blast	(GB)
Yu-Gi-Oh! Dark Duel Stories	(GB)
Zebco Fishing	(GB)
Zoboomafoo: Playtime in Zobooland	(GB)
007: Everything or Nothing	(GBA)
007: NightFire	(GBA)
Ace Combat Advance	(GBA)
Ace Lightning	(GBA)
Action Man: Robot Atak	(GBA)
Activision Anthology	(GBA)
Advance Guardian Heroes	(GBA)
Advance Wars	(GBA)
Advance Wars 2: Black Hole Rising	(GBA)
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion	(GBA)
Aero the Acro-Bat	(GBA)
Agassi Tennis Generation	(GBA)
Agent Hugo: Roborumble	(GBA)
Aggravation/Sorry/Scrabble Junior	(GBA)
Aggressive Inline	(GBA)
AirForce Delta Storm	(GBA)
Aka-chan Dobutsuen	(GBA)
Aleck Bordon Adventure: Tower and Shaft Advance	(GBA)
Alex Rider: Stormbreaker	(GBA)
Alienators: Evolution Continues	(GBA)
Alien Hominid	(GBA)
All Grown Up!: Express Yourself	(GBA)
Altered Beast: Guardian of the Realms	(GBA)
American Bass Challenge	(GBA)
American Dragon: Jake Long -- Rise of the Huntsclan	(GBA)
American Idol	(GBA)
An American Tail: Fievel's Gold Rush	(GBA)
Angel Collection - Mezase! Gakuen no Fashion Leader	(GBA)
Angel Collection 2: Pichimo Ni Narou	(GBA)
Angelique	(GBA)
Animal Mania: Dokidoki Aishou Check	(GBA)
Animal Snap	(GBA)
Animal Yokochou: Doki*Doki Shinkyuu Shiken! no Kan	(GBA)
Animaniacs: Lights, Camera, Action!	(GBA)
The Ant Bully	(GBA)
Antz Extreme Racing	(GBA)
Archer Maclean's 3D Pool	(GBA)
Arctic Tale	(GBA)
Army Men Advance	(GBA)
Army Men: Operation Green	(GBA)
Army Men: Turf Wars	(GBA)
Around the World in 80 Days	(GBA)
Ashita No Joe	(GBA)
Asterix & Obelix: Bash 'em All!	(GBA)
Asterix & Obelix XXL	(GBA)
Asteroids/Pong/Yar's Revenge	(GBA)
Astro Boy: Omega Factor	(GBA)
Atari Anniversary Advance	(GBA)
Atomic Betty	(GBA)
ATV Quad Power Racing	(GBA)
ATV Thunder Ridge Riders	(GBA)
Avatar: The Last Airbender	(GBA)
Babar: To The Rescue	(GBA)
Back Track	(GBA)
Bakunetsu Dodge Ball Fighters	(GBA)
Baldur's Gate: Dark Alliance	(GBA)
Ballistic: Ecks vs. Sever	(GBA)
Banjo-Pilot	(GBA)
Banjo-Kazooie: Grunty's Revenge	(GBA)
Barbie in the 12 Dancing Princesses	(GBA)
Barbie: Groovy Games	(GBA)
Barbie: Secret Agent Barbie	(GBA)
Barbie and the Magic of Pegasus	(GBA)
Barbie as the Princess and the Pauper	(GBA)
Barbie Diaries: High School Mystery	(GBA)
Barbie Horse Adventures: Blue Ribbon Race	(GBA)
Barbie Island Princess	(GBA)
Baseball Advance	(GBA)
Batman: Rise of Sin Tzu	(GBA)
Batman Begins	(GBA)
Batman Vengeance	(GBA)
Battle B-Daman	(GBA)
Battle B-Daman: Fire Spirits!	(GBA)
BattleBots: Beyond the BattleBox	(GBA)
BattleBots: Design & Destroy	(GBA)
The Berenstain Bears and the Spooky Old Tree	(GBA)
Beyblade: G-Revolution	(GBA)
Beyblade Ultimate Blader Jam	(GBA)
Beyblade V Force	(GBA)
The Bible Game	(GBA)
Big Mutha Truckers	(GBA)
Bionicle: Matoran Adventures	(GBA)
Black Belt Challenge	(GBA)
Black Black	(GBA)
Black Matrix Zero	(GBA)
Blackthorne	(GBA)
Blades of Thunder	(GBA)
Blast Arena Advance	(GBA)
Bleach Advance: Kurenai ni Somaru Soul Society	(GBA)
Blender Bros.	(GBA)
Board Game Classics	(GBA)
Boktai: The Sun is in Your Hand	(GBA)
Boktai 2: Solar Boy Django	(GBA)
Bomberman Max 2: Blue Advance	(GBA)
Bomberman Max 2: Red Advance	(GBA)
Bomberman Story	(GBA)
Bomberman Tournament	(GBA)
Boulder Dash EX	(GBA)
Boxing Fever	(GBA)
Bratz Babyz	(GBA)
Bratz: Forever Diamondz	(GBA)
Bratz: Rock Angelz	(GBA)
Breath of Fire	(GBA)
Breath of Fire II	(GBA)
Britney's Dance Beat	(GBA)
Broken Sword: The Shadow of the Templars	(GBA)
Bruce Lee: Return of the Legend	(GBA)
Bubble Bobble Old & New	(GBA)
Buffy the Vampire Slayer: Wrath of the Darkhul King	(GBA)
Butt-Ugly Martians: B.K.M. Battles	(GBA)
Cabela's Big Game Hunter	(GBA)
Caesar's Palace Advance	(GBA)
Candy Land/Chutes and Ladders/Memory	(GBA)
Capcom Classics Mini Mix	(GBA)
Captain Tsubasa: Eikou no Kiseki	(GBA)
Cars	(GBA)
Car Battler Joe	(GBA)
Cartoon Network Block Party	(GBA)
Cartoon Network Speedway	(GBA)
Casper	(GBA)
Castlevania: Aria of Sorrow	(GBA)
Castlevania: Circle of the Moon	(GBA)
Castlevania: Harmony of Dissonance	(GBA)
The Cat in the Hat	(GBA)
Catwoman	(GBA)
Catz	(GBA)
Charlie and the Chocolate Factory	(GBA)
Charlotte's Web	(GBA)
The Chessmaster	(GBA)
Chicken Shoot	(GBA)
Chicken Shoot 2	(GBA)
Chobits: Atashi Dake no Hito	(GBA)
Chocobo Land: A Game Of Dice	(GBA)
Choro Q Advance	(GBA)
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	(GBA)
ChuChu Rocket!	(GBA)
CIMA: The Enemy	(GBA)
Cinderella Magic	(GBA)
Colin McRae Rally 2.0	(GBA)
Columns Crown	(GBA)
Contra Advance: The Alien Wars EX	(GBA)
Corvette	(GBA)
Crash Bandicoot: The Huge Adventure	(GBA)
Crash Bandicoot 2: N-Tranced	(GBA)
Crash Bandicoot Purple: Ripto's Rampage	(GBA)
Crash Nitro Kart	(GBA)
Crash of the Titans	(GBA)
Crazy Castle 5	(GBA)
Crazy Chase	(GBA)
Crazy Taxi: Catch a Ride	(GBA)
Creatures	(GBA)
Crouching Tiger, Hidden Dragon	(GBA)
Cruis'n Velocity	(GBA)
CT Special Forces	(GBA)
CT Special Forces 2: Back in the Trenches	(GBA)
CT Special Forces 3: Bioterror	(GBA)
Cubix: Robots for Everyone: Clash 'n Bash	(GBA)
Custom Robo GX	(GBA)
Daisenryaku	(GBA)
Dancing Sword: Senkou	(GBA)
Danny Phantom: The Ultimate Enemy	(GBA)
Danny Phantom: Urban Jungle	(GBA)
Daredevil	(GBA)
Darius R	(GBA)
Dark Arena	(GBA)
Dave Mirra Freestyle BMX 2	(GBA)
Dave Mirra Freestyle BMX 3	(GBA)
Decathlon	(GBA)
Defender	(GBA)
Defender of the Crown	(GBA)
DemiKids: Dark Version	(GBA)
DemiKids: Light Version	(GBA)
Denki Blocks!	(GBA)
Densetsu no Stafy	(GBA)
Densetsu no Stafy 2	(GBA)
Densetsu no Stafy 3	(GBA)
Desert Strike Advance	(GBA)
Dexter's Laboratory: Chess Challenge	(GBA)
Dexter's Laboratory: Deesaster Strikes	(GBA)
Diadroids World	(GBA)
DiGi Charat DigiCommunication	(GBA)
Digimon Battle Spirit	(GBA)
Digimon Battle Spirit 2	(GBA)
Digimon Racing	(GBA)
Diner Dash	(GBA)
Dinotopia: The Timestone Pirates	(GBA)
Disney Princess	(GBA)
Disney's Aladdin	(GBA)
Disney's Atlantis: The Lost Empire	(GBA)
Disney's Chicken Little	(GBA)
Disney's Extreme Skate Adventure	(GBA)
Disney's Kim Possible	(GBA)
Disney's Kim Possible: Revenge of Monkey Fist	(GBA)
Disney's Kim Possible 2: Drakken's Demise	(GBA)
Disney's Kim Possible 3: Team Possible	(GBA)
Disney's The Lion King	(GBA)
Disney's Magical Quest	(GBA)
Disney's Magical Quest 2	(GBA)
Disney's Magical Quest 3 starring Mickey & Donald	(GBA)
Disney's Party	(GBA)
Disney's Peter Pan: Return to Neverland	(GBA)
DK: King of Swing	(GBA)
Dogz	(GBA)
Dogz 2	(GBA)
Dogz Fashion	(GBA)
Dokapon: Monster Hunter	(GBA)
Dokodemo Taikyoku Yakuman Advance	(GBA)
Domo-Kun no Fushigi Terebi	(GBA)
Donald Duck Advance	(GBA)
Donkey Kong Country	(GBA)
Donkey Kong Country 2	(GBA)
Donkey Kong Country 3	(GBA)
Doom	(GBA)
Doom II	(GBA)
Dora the Explorer: Search for Pirates Pig's Treasure	(GBA)
Dora the Explorer: Super Spies	(GBA)
Dora the Explorer: Super Star Adventures	(GBA)
Doraemon Dokodemo Walker	(GBA)
Doraemon Midori No Wakusei	(GBA)
Dotstream	(GBA)
Double Dragon Advance	(GBA)
Downforce	(GBA)
Drake & Josh	(GBA)
Dr. Mario & Puzzle League	(GBA)
Dr. Muto	(GBA)
Dr. Seuss' The Cat in the Hat	(GBA)
Dragon Ball: Advanced Adventure	(GBA)
Dragon Ball Z: Buu's Fury	(GBA)
Dragon Ball Z: Collectible Card Game	(GBA)
Dragon Ball Z: The Legacy of Goku	(GBA)
Dragon Ball Z: The Legacy of Goku II	(GBA)
Dragon Ball Z: Supersonic Warriors	(GBA)
Dragon Ball Z: Taiketsu	(GBA)
Dragon Ball GT: Transformation	(GBA)
Dragon Quest: Torneko no Daibouken 2 Advance	(GBA)
Dragon Quest Monsters: Caravan Heart	(GBA)
Dragon Tales: Dragon Adventures	(GBA)
Drill Dozer	(GBA)
Driven	(GBA)
Driver 2 Advance	(GBA)
Driv3r	(GBA)
Drome Racers	(GBA)
Droopy's Tennis	(GBA)
Dual Blades	(GBA)
Duel Masters: Kaijudo Showdown	(GBA)
Duel Masters: Sempai Legends	(GBA)
Duel Masters: Shadow of the Code	(GBA)
Duke Nukem Advance	(GBA)
Dungeons & Dragons: Eye of the Beholder	(GBA)
Dynasty Warriors Advance	(GBA)
Earthworm Jim	(GBA)
Earthworm Jim 2	(GBA)
Ecks vs. Sever	(GBA)
Ed, Edd n Eddy: Jawbreakers	(GBA)
Ed, Edd n Eddy: The Mis-Edventures	(GBA)
Egg Mania: Eggstreme Madness	(GBA)
Elevator Action Old & New	(GBA)
Elf: The Movie	(GBA)
E.T. The Extra Terrestrial	(GBA)
Extreme Ghostbusters: Code Ecto-1	(GBA)
Extreme Mahjong Deluxe: Terminator 21	(GBA)
F-Zero Climax	(GBA)
F-Zero: GP Legend	(GBA)
F-Zero: Maximum Velocity	(GBA)
Family Feud	(GBA)
Fantastic Four	(GBA)
Fantastic Four: Flame On	(GBA)
Fear Factor: Unleashed	(GBA)
Fila Decathlon Final	(GBA)
Final Fantasy I & II: Dawn of Souls	(GBA)
Final Fantasy IV Advance	(GBA)
Final Fantasy V Advance	(GBA)
Final Fantasy VI Advance	(GBA)
Final Fantasy Tactics Advance,	(GBA)
Final Fight One	(GBA)
Finding Nemo	(GBA)
Finding Nemo: The Continuing Adventure	(GBA)
Fire Emblem	(GBA)
Fire Emblem: Sealed Sword	(GBA)
Fire Emblem: The Sacred Stones	(GBA)
Flame of Recca	(GBA)
The Flintstones: Big Trouble In Bedrock	(GBA)
Fortress	(GBA)
Foster's Home for Imaginary Friends	(GBA)
Fushigi no Kuni no Alice	(GBA)
Fushigi no Kuni no Angelique	(GBA)
Frogger's Adventures: Temple of the Frog	(GBA)
Frogger's Adventures 2: The Lost Wand	(GBA)
Frogger's Journey: The Forgotten Relic	(GBA)
Frogger Advance: The Great Quest	(GBA)
Gadget Racers	(GBA)
Gakkou O Tsukurou!! Advance	(GBA)
Galaxy Angel	(GBA)
Galidor: Defenders of the Outer Dimension	(GBA)
Game Boy Wars Advance 1+2	(GBA)
Game & Watch Gallery 4	(GBA)
Garfield: The Search for Pooky	(GBA)
Garfield and His Nine Lives	(GBA)
Gauntlet/Rampart	(GBA)
Gauntlet: Dark Legacy	(GBA)
Gekido Advance: Kintaro's Revenge	(GBA)
Gekitou Densetsu Noah: Dream Management	(GBA)
Gem Smashers	(GBA)
Gensou Maden Saiyuki: Hangyaku no Toshin Taishi	(GBA)
Gensou Suikoden Card Stories	(GBA)
Get Backers: Jigoku no Sukaramushu	(GBA)
Ghost Trap	(GBA)
Ghost Rider	(GBA)
Go! Go! Beckham! Adventure On Soccer Island	(GBA)
Gods	(GBA)
Godzilla: Domination	(GBA)
Goemon New Age Shutsudou!	(GBA)
Golden Nugget Casino	(GBA)
Golden Nugget Casino/Texas Hold 'Em Double Pack	(GBA)
Golden Sun	(GBA)
Golden Sun: The Lost Age	(GBA)
Golf Master	(GBA)
Gradius Generation	(GBA)
Grand Theft Auto Advance	(GBA)
Green Eggs and Ham	(GBA)
Gremlins: Stripe VS Gizmo	(GBA)
The Grim Adventures of Billy & Mandy	(GBA)
Groove Adventure Rave	(GBA)
GT Advance Championship Racing	(GBA)
GT Advance 2: Rally Racing	(GBA)
GT Advance 3: Pro Concept Racing	(GBA)
Guilty Gear X: Advance Edition	(GBA)
Gumby vs. the Astrobots	(GBA)
Gundam Seed Destiny	(GBA)
Gundam Seed: Battle Assault	(GBA)
Gunstar Super Heroes	(GBA)
Gyakuten Saiban	(GBA)
Gyakuten Saiban 2	(GBA)
Gyakuten Saiban 3	(GBA)
Hamster Monogatari 2	(GBA)
Hamtaro: Rainbow Rescue	(GBA)
Hamtaro: Ham-Ham Heartbreak	(GBA)
Hamtaro: Ham-Ham Games	(GBA)
Hardcore Pinball	(GBA)
Harlem Globetrotters	(GBA)
Harry Potter and the Chamber of Secrets	(GBA)
Harry Potter and the Goblet of Fire	(GBA)
Harry Potter and the Order of the Phoenix	(GBA)
Harry Potter and the Prisoner of Azkaban	(GBA)
Harry Potter and the Sorceror's Stone	(GBA)
Harry Potter: Quidditch World Cup	(GBA)
Harvest Moon: Friends of Mineral Town	(GBA)
Harvest Moon: More Friends of Mineral Town	(GBA)
Hatena Satena	(GBA)
Happy Feet	(GBA)
The Haunted Mansion	(GBA)
He-Man: Power of Grayskull	(GBA)
Heart of Darkness	(GBA)
Hello Kitty Collection: Miracle Fashion Maker	(GBA)
Hello Kitty: Happy Party Pals	(GBA)
Herbie: Fully Loaded	(GBA)
High School Musical: Livin' the Dream	(GBA)
Hi Hi Puffy AmiYumi: Kaznapped!	(GBA)
